fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,ranking,es_navidena
2015-01-24,2014-11-01,Drinking Class,Lee Brice,0,5,67,0
2015-01-24,2014-10-18,Just Gettin' Started,Jason Aldean,0,5,68,0
2015-01-24,2014-10-18,Steal My Girl,One Direction,0,7,69,0
2015-01-24,2014-11-08,God Made Girls,RaeLynn,0,1,70,0
2015-01-24,2014-11-22,Shut Up And Dance,WALK THE MOON,0,1,71,0
2015-01-24,2014-11-15,Style,Taylor Swift,0,5,72,0
2015-01-24,2015-01-03,Lonely Eyes,Chris Young,0,4,73,0
2015-01-24,2014-11-22,Mean To Me,Brett Eldredge,0,3,74,0
2015-01-24,2014-11-15,I Bet My Life,Imagine Dragons,0,7,64,0
2015-01-31,2014-08-16,Hot Boy,Bobby Shmurda,0,2,34,0
2015-01-31,2014-05-24,Chandelier,Sia,0,3,33,0
2015-01-31,2014-12-13,I Lived,OneRepublic,0,7,32,0
2015-01-31,2014-04-19,Stay With Me,Sam Smith,0,4,27,0
2015-01-31,2014-07-12,Riptide,Vance Joy,0,3,30,0
2015-01-31,2015-01-24,Elastic Heart,Sia,0,3,29,0
2015-01-31,2014-06-14,Habits (Stay High),Tove Lo,0,3,28,0
2015-01-31,2014-10-18,Heroes (We Could Be),Alesso & Tove Lo,1,4,35,0
2015-01-31,2014-06-28,Don't,Ed Sheeran,0,8,31,0
2015-01-31,2015-01-24,Love Me Like You Do,Ellie Goulding,0,6,36,0
2015-01-31,2014-05-10,Rude,MAGIC!,0,4,43,0
2015-01-31,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,9,39,0
2015-01-31,2014-09-27,Blame,Calvin Harris & John Newman,1,12,40,0
2015-01-31,2014-10-18,Something In The Water,Carrie Underwood,0,6,41,0
2015-01-31,2014-12-06,Night Changes,One Direction,0,7,42,0
2015-01-31,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,7,44,0
2015-01-31,2014-12-13,I See You,Luke Bryan,0,7,45,0
2015-01-31,2014-11-08,Talladega,Eric Church,0,6,46,0
2015-01-31,2014-12-20,Prayer In C,Lillywood & Robin Schulz,1,2,47,0
2015-01-31,2015-01-31,Homegrown,Zac Brown Band,0,4,48,0
2015-01-31,2014-12-06,CoCo,O.T. Genasis,0,1,26,0
2015-01-31,2015-01-31,Heartbeat Song,Kelly Clarkson,0,4,37,0
2015-01-31,2014-09-06,Waves,Mr. Probz,0,2,25,0
2015-01-31,2014-12-13,The Hanging Tree,James Newton Howard & Jennifer Lawrence,1,2,13,0
2015-01-31,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,9,23,0
2015-01-31,2014-11-29,Uptown Funk!,Mark Ronson & Bruno Mars,1,6,1,0
2015-01-31,2014-10-25,Thinking Out Loud,Ed Sheeran,0,8,2,0
2015-01-31,2014-11-15,Blank Space,Taylor Swift,0,5,3,0
2015-01-31,2014-08-30,Take Me To Church,Hozier,0,2,4,0
2015-01-31,2014-09-06,Shake It Off,Taylor Swift,0,5,5,0
2015-01-31,2014-11-08,Lips Are Movin,Meghan Trainor,0,3,6,0
2015-01-31,2014-06-21,I'm Not The Only One,Sam Smith,0,4,7,0
2015-01-31,2015-01-31,Sugar,Maroon 5,0,6,8,0
2015-01-31,2014-09-27,Jealous,Nick Jonas,0,2,9,0
2015-01-31,2014-07-26,All About That Bass,Meghan Trainor,0,3,10,0
2015-01-31,2014-12-13,Time Of Our Lives,Pitbull & Ne-Yo,1,12,24,0
2015-01-31,2014-10-25,Love Me Harder,Ariana Grande & The Weeknd,1,9,11,0
2015-01-31,2014-10-04,Sun Daze,Florida Georgia Line,0,9,49,0
2015-01-31,2014-10-11,I Don't F**k With You,Big Sean & E-40,1,6,14,0
2015-01-31,2014-11-22,The Heart Wants What It Wants,Selena Gomez,0,2,15,0
2015-01-31,2014-09-06,Animals,Maroon 5,0,6,16,0
2015-01-31,2014-12-06,I Don't Mind,Usher & Juicy J,1,10,17,0
2015-01-31,2014-12-13,7/11,Beyonce,0,4,18,0
2015-01-31,2014-11-15,Only,"Nicki Minaj & Drake, Lil Wayne & Chris Brown",1,8,19,0
2015-01-31,2014-10-11,No Type,Rae Sremmurd,0,2,20,0
2015-01-31,2014-10-11,Tuesday,I LOVE MAKONNEN & Drake,1,10,21,0
2015-01-31,2014-11-15,Ghost,Ella Henderson,0,1,22,0
2015-01-31,2014-09-27,Centuries,Fall Out Boy,0,4,12,0
2015-01-31,2014-11-29,She Knows,Ne-Yo & Juicy J,1,12,50,0
2015-01-31,2014-11-08,G.D.F.R.,Flo Rida & Sage The Gemini & Lookas,1,5,38,0
2015-01-31,2014-11-15,Style,Taylor Swift,0,5,52,0
2015-01-31,2015-01-03,Lonely Eyes,Chris Young,0,4,79,0
2015-01-31,2014-11-22,Homegrown Honey,Darius Rucker,0,2,80,0
2015-01-31,2015-01-03,Apparently,J. Cole,0,1,81,0
2015-01-31,2014-10-18,Steal My Girl,One Direction,0,7,82,0
2015-01-31,2015-01-17,Ain't Worth The Whiskey,Cole Swindell,0,4,83,0
2015-01-31,2014-09-27,Dear Future Husband,Meghan Trainor,0,3,84,0
2015-01-31,2015-01-17,Only One,Kanye West & Paul McCartney,1,3,85,0
2015-01-31,2015-01-17,Take It On Back,Chase Bryant,0,0,86,0
2015-01-31,2015-01-17,Throw Sum Mo,Rae Sremmurd & Nicki Minaj & Young Thug,1,2,87,0
2015-01-31,2014-12-20,Geronimo,Sheppard,0,0,88,0
2015-01-31,2015-01-24,All About It,Hoodie Allen & Ed Sheeran,1,8,78,0
2015-01-31,2014-10-25,Body Language,Kid Ink & Usher & Tinashe,1,8,89,0
2015-01-31,2015-01-24,Post To Be,Omarion & Chris Brown & Jhene Aiko,1,0,91,0
2015-01-31,2015-01-31,Glory,Common & John Legend,1,5,92,0
2015-01-31,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,6,93,0
2015-01-31,2015-01-17,What We Ain't Got,Jake Owen,0,3,94,0
2015-01-31,2015-01-24,Not For Long,B.o.B & Trey Songz,1,8,95,0
2015-01-31,2015-01-31,Say You Do,Dierks Bentley,0,6,96,0
2015-01-31,2014-10-04,No Love,August Alsina,0,3,97,0
2015-01-31,2015-01-31,The Body,Wale & Jeremih,1,4,98,0
2015-01-31,2014-12-13,Sledgehammer,Fifth Harmony,0,3,51,0
2015-01-31,2015-01-17,I Mean It,G-Eazy & Remo,1,0,100,0
2015-01-31,2014-11-08,Dangerous,David Guetta & Sam Martin,1,2,90,0
2015-01-31,2014-12-20,Like A Cowboy,Randy Houser,0,5,77,0
2015-01-31,2015-01-17,A Guy Walks Into A Bar,Tyler Farr,0,2,99,0
2015-01-31,2014-11-22,Mean To Me,Brett Eldredge,0,3,75,0
2015-01-31,2014-11-08,God Made Girls,RaeLynn,0,1,76,0
2015-01-31,2014-11-08,Try Me,DeJ Loaf,0,1,53,0
2015-01-31,2014-10-18,Shotgun Rider,Tim McGraw,0,6,55,0
2015-01-31,2015-01-10,Stuck On A Feeling,Prince Royce & Snoop Dogg,1,3,56,0
2015-01-31,2014-11-08,Beg For It,Iggy Azalea & M0,1,5,57,0
2015-01-31,2014-11-08,Outside,Calvin Harris & Ellie Goulding,1,14,58,0
2015-01-31,2014-11-29,Make Me Wanna,Thomas Rhett,0,3,59,0
2015-01-31,2014-11-15,Til It's Gone,Kenny Chesney,0,5,60,0
2015-01-31,2015-01-03,Feeling Myself,Nicki Minaj & Beyonce,1,11,61,0
2015-01-31,2014-09-20,"Touchin, Lovin",Trey Songz & Nicki Minaj,1,12,62,0
2015-01-31,2014-11-01,Drinking Class,Lee Brice,0,5,63,0
2015-01-31,2014-12-20,Lonely Tonight,Blake Shelton & Ashley Monroe,1,9,54,0
2015-01-31,2014-10-25,Perfect Storm,Brad Paisley,0,5,65,0
2015-01-31,2014-10-25,L.A.LOVE (la la),Fergie,0,1,66,0
2015-01-31,2014-11-01,Often,The Weeknd,0,4,67,0
2015-01-31,2014-09-20,Hold You Down,"DJ Khaled & Chris Brown, August Alsina, Future & Jeremih",1,4,68,0
2015-01-31,2014-11-15,I Bet My Life,Imagine Dragons,0,7,69,0
2015-01-31,2015-01-10,Earned It (Fifty Shades Of Grey),The Weeknd,0,4,70,0
2015-01-31,2015-01-17,Take Your Time,Sam Hunt,0,2,71,0
2015-01-31,2015-01-24,Ayo,Chris Brown & Tyga,1,11,72,0
2015-01-31,2014-11-22,Shut Up And Dance,WALK THE MOON,0,1,74,0
2015-01-31,2015-01-31,Uma Thurman,Fall Out Boy,0,4,73,0
2015-01-31,2014-10-18,Just Gettin' Started,Jason Aldean,0,5,64,0
2015-02-07,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,9,47,0
2015-02-07,2014-11-08,G.D.F.R.,Flo Rida & Sage The Gemini & Lookas,1,5,34,0
2015-02-07,2014-05-24,Chandelier,Sia,0,3,33,0
2015-02-07,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,9,28,0
2015-02-07,2014-07-12,Riptide,Vance Joy,0,3,31,0
2015-02-07,2014-06-14,Habits (Stay High),Tove Lo,0,3,30,0
2015-02-07,2014-09-06,Waves,Mr. Probz,0,2,29,0
2015-02-07,2015-01-10,Earned It (Fifty Shades Of Grey),The Weeknd,0,4,27,0
2015-02-07,2015-01-24,Elastic Heart,Sia,0,3,32,0
2015-02-07,2014-10-18,Heroes (We Could Be),Alesso & Tove Lo,1,4,35,0
2015-02-07,2014-12-20,Prayer In C,Lillywood & Robin Schulz,1,2,40,0
2015-02-07,2014-11-29,She Knows,Ne-Yo & Juicy J,1,12,38,0
2015-02-07,2014-12-13,I Lived,OneRepublic,0,7,39,0
2015-02-07,2014-12-13,I See You,Luke Bryan,0,7,41,0
2015-02-07,2014-10-18,Something In The Water,Carrie Underwood,0,6,42,0
2015-02-07,2014-11-08,Talladega,Eric Church,0,6,43,0
2015-02-07,2014-10-04,Sun Daze,Florida Georgia Line,0,9,44,0
2015-02-07,2014-05-10,Rude,MAGIC!,0,4,45,0
2015-02-07,2014-12-06,Night Changes,One Direction,0,7,46,0
2015-02-07,2014-04-19,Stay With Me,Sam Smith,0,4,26,0
2015-02-07,2014-06-28,Don't,Ed Sheeran,0,8,36,0
2015-02-07,2014-10-11,Tuesday,I LOVE MAKONNEN & Drake,1,10,25,0
2015-02-07,2014-10-11,I Don't F**k With You,Big Sean & E-40,1,6,13,0
2015-02-07,2014-12-06,CoCo,O.T. Genasis,0,1,23,0
2015-02-07,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,7,48,0
2015-02-07,2014-11-29,Uptown Funk!,Mark Ronson & Bruno Mars,1,6,1,0
2015-02-07,2014-10-25,Thinking Out Loud,Ed Sheeran,0,8,2,0
2015-02-07,2014-08-30,Take Me To Church,Hozier,0,2,3,0
2015-02-07,2014-11-15,Blank Space,Taylor Swift,0,5,4,0
2015-02-07,2014-09-06,Shake It Off,Taylor Swift,0,5,5,0
2015-02-07,2015-01-31,Sugar,Maroon 5,0,6,6,0
2015-02-07,2014-11-08,Lips Are Movin,Meghan Trainor,0,3,7,0
2015-02-07,2014-06-21,I'm Not The Only One,Sam Smith,0,4,8,0
2015-02-07,2014-09-27,Jealous,Nick Jonas,0,2,9,0
2015-02-07,2014-11-15,Ghost,Ella Henderson,0,1,24,0
2015-02-07,2014-09-27,Centuries,Fall Out Boy,0,4,10,0
2015-02-07,2014-10-25,Love Me Harder,Ariana Grande & The Weeknd,1,9,12,0
2015-02-07,2014-12-06,I Don't Mind,Usher & Juicy J,1,10,14,0
2015-02-07,2014-11-22,The Heart Wants What It Wants,Selena Gomez,0,2,15,0
2015-02-07,2014-12-13,The Hanging Tree,James Newton Howard & Jennifer Lawrence,1,2,16,0
2015-02-07,2014-11-15,Only,"Nicki Minaj & Drake, Lil Wayne & Chris Brown",1,8,17,0
2015-02-07,2014-09-06,Animals,Maroon 5,0,6,18,0
2015-02-07,2014-12-13,7/11,Beyonce,0,4,19,0
2015-02-07,2015-01-24,Love Me Like You Do,Ellie Goulding,0,6,20,0
2015-02-07,2014-12-13,Time Of Our Lives,Pitbull & Ne-Yo,1,12,21,0
2015-02-07,2014-10-11,No Type,Rae Sremmurd,0,2,22,0
2015-02-07,2014-07-26,All About That Bass,Meghan Trainor,0,3,11,0
2015-02-07,2014-12-13,Sledgehammer,Fifth Harmony,0,3,49,0
2015-02-07,2014-11-15,Style,Taylor Swift,0,5,37,0
2015-02-07,2014-09-27,Blame,Calvin Harris & John Newman,1,12,50,0
2015-02-07,2014-10-25,Perfect Storm,Brad Paisley,0,5,78,0
2015-02-07,2014-10-25,L.A.LOVE (la la),Fergie,0,1,79,0
2015-02-07,2014-11-22,Homegrown Honey,Darius Rucker,0,2,80,0
2015-02-07,2015-01-31,Homegrown,Zac Brown Band,0,4,81,0
2015-02-07,2015-02-07,Worth It,Fifth Harmony & Kid Ink,1,10,82,0
2015-02-07,2015-01-17,Take It On Back,Chase Bryant,0,0,83,0
2015-02-07,2014-10-18,Steal My Girl,One Direction,0,7,84,0
2015-02-07,2015-01-31,Uma Thurman,Fall Out Boy,0,4,85,0
2015-02-07,2015-02-07,Trap Queen,Fetty Wap,0,0,86,0
2015-02-07,2014-10-25,Body Language,Kid Ink & Usher & Tinashe,1,8,87,0
2015-02-07,2015-01-17,Ain't Worth The Whiskey,Cole Swindell,0,4,77,0
2015-02-07,2014-12-20,Geronimo,Sheppard,0,0,88,0
2015-02-07,2015-01-31,Say You Do,Dierks Bentley,0,6,90,0
2015-02-07,2015-01-24,Not For Long,B.o.B & Trey Songz,1,8,91,0
2015-02-07,2015-01-17,What We Ain't Got,Jake Owen,0,3,92,0
2015-02-07,2015-01-31,The Body,Wale & Jeremih,1,4,93,0
2015-02-07,2015-02-07,Somebody,Natalie La Rose & Jeremih,1,3,94,0
2015-02-07,2015-01-10,Can't Stop Dancin',Becky G,0,2,95,0
2015-02-07,2015-02-07,Immortals,Fall Out Boy,0,4,96,0
2015-02-07,2014-11-08,Dangerous,David Guetta & Sam Martin,1,2,97,0
2015-02-07,2015-01-17,A Guy Walks Into A Bar,Tyler Farr,0,2,98,0
2015-02-07,2015-02-07,Slow Motion,Trey Songz,0,5,99,0
2015-02-07,2015-01-24,Post To Be,Omarion & Chris Brown & Jhene Aiko,1,0,89,0
2015-02-07,2015-01-24,All About It,Hoodie Allen & Ed Sheeran,1,8,76,0
2015-02-07,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,6,100,0
2015-02-07,2015-01-03,Lonely Eyes,Chris Young,0,4,74,0
2015-02-07,2014-11-08,God Made Girls,RaeLynn,0,1,75,0
2015-02-07,2015-01-10,Stuck On A Feeling,Prince Royce & Snoop Dogg,1,3,52,0
2015-02-07,2015-01-17,Take Your Time,Sam Hunt,0,2,53,0
2015-02-07,2015-02-07,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,1,9,54,0
2015-02-07,2014-11-29,Make Me Wanna,Thomas Rhett,0,3,55,0
2015-02-07,2014-11-08,Outside,Calvin Harris & Ellie Goulding,1,14,56,0
2015-02-07,2014-11-08,Try Me,DeJ Loaf,0,1,57,0
2015-02-07,2015-01-03,Feeling Myself,Nicki Minaj & Beyonce,1,11,58,0
2015-02-07,2014-11-01,Often,The Weeknd,0,4,59,0
2015-02-07,2014-11-01,Drinking Class,Lee Brice,0,5,60,0
2015-02-07,2014-10-18,Just Gettin' Started,Jason Aldean,0,5,61,0
2015-02-07,2014-12-20,Lonely Tonight,Blake Shelton & Ashley Monroe,1,9,51,0
2015-02-07,2014-11-15,I Bet My Life,Imagine Dragons,0,7,63,0
2015-02-07,2014-11-22,Shut Up And Dance,WALK THE MOON,0,1,64,0
2015-02-07,2015-01-24,Ayo,Chris Brown & Tyga,1,11,65,0
2015-02-07,2014-11-22,Mean To Me,Brett Eldredge,0,3,66,0
2015-02-07,2015-01-31,Heartbeat Song,Kelly Clarkson,0,4,67,0
2015-02-07,2014-12-20,Like A Cowboy,Randy Houser,0,5,68,0
2015-02-07,2014-11-15,Til It's Gone,Kenny Chesney,0,5,69,0
2015-02-07,2015-01-03,Apparently,J. Cole,0,1,70,0
2015-02-07,2015-02-07,Truffle Butter,Nicki Minaj & Drake & Lil Wayne,1,7,71,0
2015-02-07,2014-11-08,Beg For It,Iggy Azalea & M0,1,5,72,0
2015-02-07,2015-01-17,Throw Sum Mo,Rae Sremmurd & Nicki Minaj & Young Thug,1,2,73,0
2015-02-07,2014-10-18,Shotgun Rider,Tim McGraw,0,6,62,0
2015-02-14,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,9,35,0
2015-02-14,2014-06-14,Habits (Stay High),Tove Lo,0,3,34,0
2015-02-14,2014-12-20,Prayer In C,Lillywood & Robin Schulz,1,2,33,0
2015-02-14,2014-12-13,The Hanging Tree,James Newton Howard & Jennifer Lawrence,1,2,28,0
2015-02-14,2014-11-08,G.D.F.R.,Flo Rida & Sage The Gemini & Lookas,1,5,31,0
2015-02-14,2014-10-11,Tuesday,I LOVE MAKONNEN & Drake,1,10,30,0
2015-02-14,2014-11-15,Style,Taylor Swift,0,5,29,0
2015-02-14,2014-07-12,Riptide,Vance Joy,0,3,32,0
2015-02-14,2015-01-24,Elastic Heart,Sia,0,3,36,0
2015-02-14,2014-12-13,I See You,Luke Bryan,0,7,41,0
2015-02-14,2015-01-10,Earned It (Fifty Shades Of Grey),The Weeknd,0,4,38,0
2015-02-14,2014-09-06,Waves,Mr. Probz,0,2,39,0
2015-02-14,2014-06-28,Don't,Ed Sheeran,0,8,40,0
2015-02-14,2015-02-07,Truffle Butter,Nicki Minaj & Drake & Lil Wayne,1,7,27,0
2015-02-14,2014-10-18,Heroes (We Could Be),Alesso & Tove Lo,1,4,42,0
2015-02-14,2015-01-10,Stuck On A Feeling,Prince Royce & Snoop Dogg,1,3,43,0
2015-02-14,2014-05-10,Rude,MAGIC!,0,4,44,0
2015-02-14,2014-12-13,I Lived,OneRepublic,0,7,45,0
2015-02-14,2014-11-08,Talladega,Eric Church,0,6,46,0
2015-02-14,2014-10-04,Sun Daze,Florida Georgia Line,0,9,47,0
2015-02-14,2014-12-20,Lonely Tonight,Blake Shelton & Ashley Monroe,1,9,48,0
2015-02-14,2014-05-24,Chandelier,Sia,0,3,37,0
2015-02-14,2014-11-15,Ghost,Ella Henderson,0,1,26,0
2015-02-14,2014-12-06,CoCo,O.T. Genasis,0,1,20,0
2015-02-14,2014-10-11,No Type,Rae Sremmurd,0,2,24,0
2015-02-14,2015-01-17,Take Your Time,Sam Hunt,0,2,49,0
2015-02-14,2014-11-29,Uptown Funk!,Mark Ronson & Bruno Mars,1,6,1,0
2015-02-14,2014-10-25,Thinking Out Loud,Ed Sheeran,0,8,2,0
2015-02-14,2014-08-30,Take Me To Church,Hozier,0,2,3,0
2015-02-14,2014-11-15,Blank Space,Taylor Swift,0,5,4,0
2015-02-14,2015-01-31,Sugar,Maroon 5,0,6,5,0
2015-02-14,2014-11-08,Lips Are Movin,Meghan Trainor,0,3,6,0
2015-02-14,2014-06-21,I'm Not The Only One,Sam Smith,0,4,7,0
2015-02-14,2014-09-27,Jealous,Nick Jonas,0,2,8,0
2015-02-14,2014-09-06,Shake It Off,Taylor Swift,0,5,9,0
2015-02-14,2014-11-29,She Knows,Ne-Yo & Juicy J,1,12,25,0
2015-02-14,2014-09-27,Centuries,Fall Out Boy,0,4,10,0
2015-02-14,2014-07-26,All About That Bass,Meghan Trainor,0,3,12,0
2015-02-14,2015-01-24,Love Me Like You Do,Ellie Goulding,0,6,14,0
2015-02-14,2015-02-07,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,1,9,15,0
2015-02-14,2014-10-25,Love Me Harder,Ariana Grande & The Weeknd,1,9,16,0
2015-02-14,2014-11-15,Only,"Nicki Minaj & Drake, Lil Wayne & Chris Brown",1,8,17,0
2015-02-14,2014-10-11,I Don't F**k With You,Big Sean & E-40,1,6,18,0
2015-02-14,2014-11-22,The Heart Wants What It Wants,Selena Gomez,0,2,19,0
2015-02-14,2014-04-19,Stay With Me,Sam Smith,0,4,21,0
2015-02-14,2014-12-13,7/11,Beyonce,0,4,22,0
2015-02-14,2014-09-06,Animals,Maroon 5,0,6,23,0
2015-02-14,2014-12-13,Time Of Our Lives,Pitbull & Ne-Yo,1,12,11,0
2015-02-14,2014-12-06,I Don't Mind,Usher & Juicy J,1,10,13,0
2015-02-14,2014-12-06,Night Changes,One Direction,0,7,51,0
2015-02-14,2014-11-29,Make Me Wanna,Thomas Rhett,0,3,52,0
2015-02-14,2014-12-20,Geronimo,Sheppard,0,0,79,0
2015-02-14,2015-01-24,Post To Be,Omarion & Chris Brown & Jhene Aiko,1,0,80,0
2015-02-14,2015-02-14,Budapest,George Ezra,0,0,81,0
2015-02-14,2015-01-17,Take It On Back,Chase Bryant,0,0,82,0
2015-02-14,2014-11-08,Beg For It,Iggy Azalea & M0,1,5,83,0
2015-02-14,2014-10-25,L.A.LOVE (la la),Fergie,0,1,84,0
2015-02-14,2015-01-31,Say You Do,Dierks Bentley,0,6,85,0
2015-02-14,2014-11-15,Til It's Gone,Kenny Chesney,0,5,86,0
2015-02-14,2014-11-08,Dangerous,David Guetta & Sam Martin,1,2,87,0
2015-02-14,2015-01-17,What We Ain't Got,Jake Owen,0,3,89,0
2015-02-14,2014-11-08,God Made Girls,RaeLynn,0,1,78,0
2015-02-14,2015-01-31,The Body,Wale & Jeremih,1,4,90,0
2015-02-14,2015-02-14,Chains,Nick Jonas,0,2,92,0
2015-02-14,2014-10-25,Perfect Storm,Brad Paisley,0,5,93,0
2015-02-14,2014-10-25,Body Language,Kid Ink & Usher & Tinashe,1,8,94,0
2015-02-14,2015-02-14,Talking Body,Tove Lo,0,3,95,0
2015-02-14,2015-02-14,I Bet,Ciara,0,0,96,0
2015-02-14,2015-01-24,Not For Long,B.o.B & Trey Songz,1,8,97,0
2015-02-14,2015-01-17,I Mean It,G-Eazy & Remo,1,0,98,0
2015-02-14,2014-10-18,Steal My Girl,One Direction,0,7,99,0
2015-02-14,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,6,100,0
2015-02-14,2014-11-08,Outside,Calvin Harris & Ellie Goulding,1,14,50,0
2015-02-14,2015-01-17,A Guy Walks Into A Bar,Tyler Farr,0,2,91,0
2015-02-14,2014-11-22,Homegrown Honey,Darius Rucker,0,2,77,0
2015-02-14,2015-01-10,Can't Stop Dancin',Becky G,0,2,88,0
2015-02-14,2015-02-14,Shots,Imagine Dragons,0,7,75,0
2015-02-14,2015-02-07,Somebody,Natalie La Rose & Jeremih,1,3,76,0
2015-02-14,2014-11-15,I Bet My Life,Imagine Dragons,0,7,54,0
2015-02-14,2014-10-18,Something In The Water,Carrie Underwood,0,6,55,0
2015-02-14,2015-01-31,Heartbeat Song,Kelly Clarkson,0,4,56,0
2015-02-14,2015-01-24,Ayo,Chris Brown & Tyga,1,11,57,0
2015-02-14,2015-01-03,Feeling Myself,Nicki Minaj & Beyonce,1,11,58,0
2015-02-14,2014-10-18,Just Gettin' Started,Jason Aldean,0,5,59,0
2015-02-14,2014-11-08,Try Me,DeJ Loaf,0,1,60,0
2015-02-14,2014-11-01,Drinking Class,Lee Brice,0,5,61,0
2015-02-14,2014-12-20,Like A Cowboy,Randy Houser,0,5,62,0
2015-02-14,2014-11-22,Shut Up And Dance,WALK THE MOON,0,1,63,0
2015-02-14,2014-12-13,Sledgehammer,Fifth Harmony,0,3,53,0
2015-02-14,2015-01-03,Apparently,J. Cole,0,1,65,0
2015-02-14,2014-11-01,Often,The Weeknd,0,4,64,0
2015-02-14,2015-01-31,Homegrown,Zac Brown Band,0,4,73,0
2015-02-14,2015-02-07,Trap Queen,Fetty Wap,0,0,72,0
2015-02-14,2015-01-24,All About It,Hoodie Allen & Ed Sheeran,1,8,71,0
2015-02-14,2015-01-03,Lonely Eyes,Chris Young,0,4,70,0
2015-02-14,2014-10-18,Shotgun Rider,Tim McGraw,0,6,74,0
2015-02-14,2015-01-17,Only One,Kanye West & Paul McCartney,1,3,68,0
2015-02-14,2015-01-17,Throw Sum Mo,Rae Sremmurd & Nicki Minaj & Young Thug,1,2,67,0
2015-02-14,2014-11-22,Mean To Me,Brett Eldredge,0,3,66,0
2015-02-14,2015-01-17,Ain't Worth The Whiskey,Cole Swindell,0,4,69,0
2015-02-21,2015-01-24,Ayo,Chris Brown & Tyga,1,11,36,0
2015-02-21,2015-01-10,Earned It (Fifty Shades Of Grey),The Weeknd,0,4,29,0
2015-02-21,2014-12-20,Prayer In C,Lillywood & Robin Schulz,1,2,30,0
2015-02-21,2014-11-08,G.D.F.R.,Flo Rida & Sage The Gemini & Lookas,1,5,31,0
2015-02-21,2014-05-24,Chandelier,Sia,0,3,32,0
2015-02-21,2014-07-12,Riptide,Vance Joy,0,3,33,0
2015-02-21,2014-09-06,Animals,Maroon 5,0,6,28,0
2015-02-21,2015-01-31,Heartbeat Song,Kelly Clarkson,0,4,34,0
2015-02-21,2015-02-21,Work It,"Missy ""Misdemeanor"" Elliott",0,0,35,0
2015-02-21,2014-10-11,Tuesday,I LOVE MAKONNEN & Drake,1,10,37,0
2015-02-21,2014-06-28,Don't,Ed Sheeran,0,8,43,0
2015-02-21,2015-01-24,Elastic Heart,Sia,0,3,39,0
2015-02-21,2015-02-21,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",0,0,40,0
2015-02-21,2014-06-14,Habits (Stay High),Tove Lo,0,3,41,0
2015-02-21,2015-01-17,Take Your Time,Sam Hunt,0,2,42,0
2015-02-21,2014-12-13,I See You,Luke Bryan,0,7,44,0
2015-02-21,2015-01-10,Stuck On A Feeling,Prince Royce & Snoop Dogg,1,3,45,0
2015-02-21,2014-09-06,Waves,Mr. Probz,0,2,46,0
2015-02-21,2014-11-08,Outside,Calvin Harris & Ellie Goulding,1,14,47,0
2015-02-21,2014-10-04,Sun Daze,Florida Georgia Line,0,9,48,0
2015-02-21,2014-10-11,No Type,Rae Sremmurd,0,2,27,0
2015-02-21,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,9,38,0
2015-02-21,2015-02-07,Truffle Butter,Nicki Minaj & Drake & Lil Wayne,1,7,26,0
2015-02-21,2014-11-29,Uptown Funk!,Mark Ronson & Bruno Mars,1,6,1,0
2015-02-21,2014-11-22,The Heart Wants What It Wants,Selena Gomez,0,2,24,0
2015-02-21,2014-10-25,Thinking Out Loud,Ed Sheeran,0,8,2,0
2015-02-21,2014-08-30,Take Me To Church,Hozier,0,2,3,0
2015-02-21,2015-01-31,Sugar,Maroon 5,0,6,4,0
2015-02-21,2014-11-15,Blank Space,Taylor Swift,0,5,5,0
2015-02-21,2015-02-07,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,1,9,6,0
2015-02-21,2014-11-08,Lips Are Movin,Meghan Trainor,0,3,7,0
2015-02-21,2014-06-21,I'm Not The Only One,Sam Smith,0,4,8,0
2015-02-21,2015-01-24,Love Me Like You Do,Ellie Goulding,0,6,9,0
2015-02-21,2014-09-06,Shake It Off,Taylor Swift,0,5,10,0
2015-02-21,2014-12-13,Time Of Our Lives,Pitbull & Ne-Yo,1,12,11,0
2015-02-21,2014-11-15,Ghost,Ella Henderson,0,1,25,0
2015-02-21,2014-09-27,Jealous,Nick Jonas,0,2,12,0
2015-02-21,2014-04-19,Stay With Me,Sam Smith,0,4,14,0
2015-02-21,2014-09-27,Centuries,Fall Out Boy,0,4,15,0
2015-02-21,2014-07-26,All About That Bass,Meghan Trainor,0,3,16,0
